=== MACD_ZERO_AXIS 策略筛选报告 ===
扫描时间: 2025-07-24 18:20:51
处理文件数: 8938
处理耗时: 2.29 秒
发现信号数: 759
历史信号总数: 26223
平均胜率: 47.5%
平均收益率: 18.1%
平均达峰天数: 20.4 天

=== 信号状态分布 ===
MID: 102 个
PRE: 559 个
POST: 98 个

=== 前10名表现最佳股票 ===
 1. sh688416 - 胜率: 0.0%, 收益: 51.9%, 天数: 0.0 天
 2. sz300671 - 胜率: 62.5%, 收益: 46.0%, 天数: 15.2 天
 3. sh688195 - 胜率: 55.6%, 收益: 45.5%, 天数: 29.2 天
 4. sh688789 - 胜率: 100.0%, 收益: 38.8%, 天数: 30.0 天
 5. sz300391 - 胜率: 36.7%, 收益: 38.6%, 天数: 17.6 天
 6. sz002625 - 胜率: 48.0%, 收益: 37.0%, 天数: 23.9 天
 7. sz002906 - 胜率: 70.0%, 收益: 36.9%, 天数: 44.1 天
 8. sh600318 - 胜率: 45.9%, 收益: 36.2%, 天数: 22.4 天
 9. sz300347 - 胜率: 25.0%, 收益: 35.9%, 天数: 17.0 天
10. sh688036 - 胜率: 33.3%, 收益: 34.9%, 天数: 13.0 天

=== 深度扫描结果 (多线程) ===
深度分析成功: 759/759
A级股票发现: 168
价格评估完成: 168
买入推荐: 462

=== A级股票详情 ===
sh601615: 81.4分, ¥11.53, BUY (信心度: 81.4%) [已评估]
sh600060: 81.1分, ¥23.67, BUY (信心度: 81.1%) [已评估]
sh603161: 82.4分, ¥12.68, BUY (信心度: 82.4%) [已评估]
sh601788: 81.5分, ¥18.78, BUY (信心度: 81.5%) [已评估]
sh601949: 81.7分, ¥6.87, BUY (信心度: 81.7%) [已评估]
sh600775: 81.3分, ¥10.66, BUY (信心度: 81.3%) [已评估]
sh603132: 80.8分, ¥13.22, BUY (信心度: 80.8%) [已评估]
sh601515: 82.1分, ¥3.90, BUY (信心度: 82.1%) [已评估]
