=== MACD_ZERO_AXIS 策略筛选报告 ===
扫描时间: 2025-07-29 16:15:38
处理文件数: 8948
处理耗时: 2.09 秒
发现信号数: 504
历史信号总数: 16959
平均胜率: 48.6%
平均收益率: 18.9%
平均达峰天数: 20.2 天

=== 信号状态分布 ===
PRE: 360 个
POST: 91 个
MID: 53 个

=== 前10名表现最佳股票 ===
 1. sh603688 - 胜率: 55.6%, 收益: 48.9%, 天数: 44.4 天
 2. sh688047 - 胜率: 100.0%, 收益: 45.5%, 天数: 28.0 天
 3. sz300391 - 胜率: 36.7%, 收益: 38.7%, 天数: 17.6 天
 4. sz002906 - 胜率: 70.0%, 收益: 36.9%, 天数: 44.1 天
 5. sh600318 - 胜率: 45.9%, 收益: 36.3%, 天数: 22.4 天
 6. sz300220 - 胜率: 40.9%, 收益: 36.0%, 天数: 19.6 天
 7. sz300264 - 胜率: 52.6%, 收益: 35.0%, 天数: 19.6 天
 8. sz000595 - 胜率: 52.9%, 收益: 34.5%, 天数: 19.0 天
 9. sz300120 - 胜率: 58.0%, 收益: 34.3%, 天数: 19.3 天
10. sz300377 - 胜率: 59.1%, 收益: 34.1%, 天数: 21.0 天

=== 深度扫描结果 (多线程) ===
深度分析成功: 504/504
A级股票发现: 108
价格评估完成: 108
买入推荐: 314

=== A级股票详情 ===
sh603268: 81.7分, ¥46.31, BUY (信心度: 81.7%) [已评估]
sh603701: 82.8分, ¥18.10, BUY (信心度: 82.8%) [已评估]
sh603508: 80.0分, ¥29.28, BUY (信心度: 80.0%) [已评估]
sh600633: 81.0分, ¥14.08, BUY (信心度: 81.0%) [已评估]
sh600775: 81.4分, ¥10.61, BUY (信心度: 81.4%) [已评估]
sh600216: 81.4分, ¥15.46, BUY (信心度: 81.4%) [已评估]
sh603790: 81.3分, ¥18.66, BUY (信心度: 81.3%) [已评估]
sh600590: 81.3分, ¥9.48, BUY (信心度: 81.3%) [已评估]
sh603019: 80.8分, ¥70.35, BUY (信心度: 80.8%) [已评估]
sh601718: 81.2分, ¥4.03, BUY (信心度: 81.2%) [已评估]
sh603712: 81.9分, ¥21.49, BUY (信心度: 81.9%) [已评估]
sh601515: 82.1分, ¥3.94, BUY (信心度: 82.1%) [已评估]
sh600685: 82.0分, ¥28.20, BUY (信心度: 82.0%) [已评估]
sh600990: 80.0分, ¥28.33, BUY (信心度: 80.0%) [已评估]
sh600692: 82.8分, ¥7.85, BUY (信心度: 82.8%) [已评估]
sh600159: 82.7分, ¥2.91, BUY (信心度: 82.7%) [已评估]
sh600478: 80.7分, ¥5.87, BUY (信心度: 80.7%) [已评估]
sh600821: 81.6分, ¥5.70, BUY (信心度: 81.6%) [已评估]
sh600855: 81.0分, ¥14.14, BUY (信心度: 81.0%) [已评估]
sh600658: 81.1分, ¥4.77, BUY (信心度: 81.1%) [已评估]
sh600495: 81.3分, ¥5.17, BUY (信心度: 81.3%) [已评估]
sh688456: 82.3分, ¥42.20, BUY (信心度: 82.3%) [已评估]
sh600812: 82.4分, ¥7.00, BUY (信心度: 82.4%) [已评估]
sh601319: 81.9分, ¥8.56, BUY (信心度: 81.9%) [已评估]
sh603180: 81.3分, ¥20.13, BUY (信心度: 81.3%) [已评估]
sh603320: 82.5分, ¥19.20, BUY (信心度: 82.5%) [已评估]
sh601059: 83.9分, ¥17.18, BUY (信心度: 83.9%) [已评估]
sh600675: 81.6分, ¥3.05, BUY (信心度: 81.6%) [已评估]
sh600072: 81.5分, ¥12.94, BUY (信心度: 81.5%) [已评估]
sh603676: 81.3分, ¥13.18, BUY (信心度: 81.3%) [已评估]
sh603421: 80.8分, ¥6.96, BUY (信心度: 80.8%) [已评估]
sh603506: 82.2分, ¥13.43, BUY (信心度: 82.2%) [已评估]
sh601698: 81.7分, ¥20.34, BUY (信心度: 81.7%) [已评估]
sh603190: 81.4分, ¥23.86, BUY (信心度: 81.4%) [已评估]
sh600879: 82.6分, ¥10.39, BUY (信心度: 82.6%) [已评估]
sh600533: 81.4分, ¥2.84, BUY (信心度: 81.4%) [已评估]
sh600207: 83.1分, ¥5.13, BUY (信心度: 83.1%) [已评估]
sh600322: 81.6分, ¥2.94, BUY (信心度: 81.6%) [已评估]
sh600877: 80.2分, ¥12.64, BUY (信心度: 80.2%) [已评估]
sh601588: 82.1分, ¥1.87, BUY (信心度: 82.1%) [已评估]
sh600808: 81.5分, ¥3.51, BUY (信心度: 81.5%) [已评估]
sh600854: 82.2分, ¥5.41, BUY (信心度: 82.2%) [已评估]
sh603118: 81.9分, ¥11.34, BUY (信心度: 81.9%) [已评估]
sh600118: 81.3分, ¥29.06, BUY (信心度: 81.3%) [已评估]
sh603458: 81.8分, ¥9.08, BUY (信心度: 81.8%) [已评估]
