80:sz001259,2026-04-01,2026-04-03,2026-04-13,29.6400,32.2400,ADAPTIVE_MA_SUPPORT,持仓到期,0.0413,0.0769,-0.0056,5,-0.0242,30.5472,28.0016,199.3000,90,27,0,0.1933,0,0.0296,-0.0977
81:sz300226,2026-04-01,2026-04-07,2026-04-13,23.3200,25.4000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0620,0.0838,0.0000,4,-0.0347,24.2784,22.2552,199.0000,240,34,0,0.3033,0,0.0095,-0.1237
83:sh603169,2026-04-01,2026-04-07,2026-04-13,9.4500,10.1800,ADAPTIVE_MA_SUPPORT,持仓到期,0.0147,0.0519,-0.0236,4,-0.0687,10.3917,9.5645,198.5000,120,10,0,0.3057,0,0.0509,-0.1767
88:sh603191,2026-04-01,2026-04-13,2026-04-13,19.6000,21.8000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0468,0.0000,0.0000,0,-0.0200,20.2368,18.5504,198.0000,60,15,0,0.3134,0,0.1449,-0.1100
91:sz002394,2026-04-01,2026-04-03,2026-04-13,13.1300,14.2200,ADAPTIVE_MA_SUPPORT,持仓到期,0.0366,0.0760,-0.0065,5,-0.0505,13.9192,12.8113,196.7000,120,7,0,0.2516,0,0.0501,-0.1533
95:sh601600,2026-04-01,2026-04-07,2026-04-13,11.0600,12.8000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0940,0.1516,0.0000,4,-0.0523,11.7283,10.7948,195.7000,120,9,0,0.3577,0,0.0699,-0.1695
101:sz002165,2026-04-01,2026-04-02,2026-04-13,8.8900,9.9000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0274,0.0347,-0.0708,6,-0.0216,9.7786,9.0003,194.5000,90,8,0,0.5408,0,0.0568,-0.2479
109:sz300141,2026-04-01,2026-04-03,2026-04-13,12.2000,14.2800,ADAPTIVE_MA_SUPPORT,持仓到期,0.1011,0.1647,0.0000,5,-0.0424,12.8037,11.7845,192.5000,150,5,0,0.3684,0,0.0467,-0.0953
112:sz002469,2026-04-01,2026-04-08,2026-04-13,8.0000,9.1700,ADAPTIVE_MA_SUPPORT,持仓到期,0.0253,0.0398,0.0000,3,-0.0287,8.5056,7.7968,192.1000,150,42,0,0.2140,0,0.0091,-0.1394
114:sz000544,2026-04-01,2026-04-08,2026-04-13,7.8700,8.5900,ADAPTIVE_MA_SUPPORT,持仓到期,0.0086,0.0235,-0.0025,3,-0.0202,8.2464,7.5592,191.8000,90,35,0,0.1127,0,-0.0035,-0.0564
115:sh600569,2026-04-01,2026-04-08,2026-04-13,2.0700,2.2500,ADAPTIVE_MA_SUPPORT,持仓到期,0.0088,0.0225,-0.0141,3,-0.0356,2.2612,2.0813,191.7000,240,8,0,0.2695,0,0.0197,-0.2049
122:sz000825,2026-04-01,2026-04-07,2026-04-13,4.2600,4.5100,ADAPTIVE_MA_SUPPORT,持仓到期,0.0277,0.0534,0.0000,4,-0.0296,4.4119,4.0607,191.0000,200,10,0,0.2860,0,0.0233,-0.0939
124:sz000923,2026-04-01,2026-04-03,2026-04-13,17.5600,19.1100,ADAPTIVE_MA_SUPPORT,持仓到期,0.0591,0.0829,0.0000,5,-0.0239,18.0799,16.6408,190.3000,200,8,0,0.4996,0,0.0346,-0.1195
126:sz002056,2026-04-01,2026-04-07,2026-04-13,17.7700,20.0400,ADAPTIVE_MA_SUPPORT,持仓到期,0.0941,0.1221,0.0000,4,-0.0563,18.9241,17.4177,189.9000,200,2,0,0.3722,0,0.0440,-0.1970
127:sh600497,2026-04-01,2026-04-07,2026-04-13,7.6900,8.4000,ADAPTIVE_MA_SUPPORT,持仓到期,0.0801,0.0879,0.0000,4,-0.0200,7.8792,7.2520,189.8000,120,8,0,0.5208,0,0.0559,-0.1582
131:sz300160,2026-04-01,2026-04-02,2026-04-13,5.2300,5.7200,ADAPTIVE_MA_SUPPORT,持仓到期,-0.0066,0.0135,-0.0432,6,-0.0200,5.5776,5.1128,189.4000,120,28,0,0.0800,0,-0.0027,-0.0729
133:sz300369,2026-04-01,2026-04-03,2026-04-13,7.6500,8.3600,ADAPTIVE_MA_SUPPORT,持仓到期,0.0717,0.0900,-0.0000,5,-0.0268,7.8816,7.2248,188.6000,150,24,0,0.4501,0,0.0188,-0.1627
134:sz300320,2026-04-01,2026-04-02,2026-04-13,9.4000,10.0500,ADAPTIVE_MA_SUPPORT,持仓到期,0.0182,0.0327,-0.0214,6,-0.0200,9.8016,8.9848,188.4000,240,33,0,0.1708,0,-0.0047,-0.1147
141:sz002927,2026-04-01,2026-04-02,2026-04-13,16.2400,18.5400,ADAPTIVE_MA_SUPPORT,持仓到期,0.0035,0.1160,-0.0224,6,-0.0505,17.4970,16.1043,187.6000,200,9,0,0.3208,0,0.0297,-0.1522
143:sz000811,2026-04-01,2026-04-02,2026-04-13,16.6100,19.2500,ADAPTIVE_MA_SUPPORT,持仓到期,0.1082,0.1470,-0.0103,6,-0.0260,17.2320,15.7960,187.5000,60,31,0,0.2303,0,0.0416,-0.0808
145:sz000555,2026-04-01,2026-04-02,2026-04-13,13.7300,15.2200,ADAPTIVE_MA_SUPPORT,持仓到期,0.0718,0.0817,-0.0242,6,-0.0598,14.9644,13.7733,187.5000,240,8,0,0.3484,0,0.0226,-0.2585
146:sz002207,2026-04-01,2026-04-13,2026-04-13,7.5200,9.9700,ADAPTIVE_MA_SUPPORT,持仓到期,0.0596,0.0000,0.0000,0,-0.1190,8.7840,8.0520,187.3000,120,14,0,0.7499,0,0.0544,-0.1839
147:sh600962,2026-04-01,2026-04-02,2026-04-13,18.3200,19.4100,ADAPTIVE_MA_SUPPORT,持仓到期,0.0358,0.0423,-0.0163,6,-0.0364,19.3261,17.7878,187.3000,240,8,0,0.3460,0,0.0250,-0.0748
149:sh603187,2026-04-01,2026-04-02,2026-04-13,13.7600,14.9600,ADAPTIVE_MA_SUPPORT,持仓到期,0.0224,0.0504,-0.0338,6,-0.0200,14.5323,13.3755,187.0000,200,6,0,0.1934,0,0.0274,-0.1297
158:sz002734,2026-04-01,2026-04-07,2026-04-13,17.0800,18.3100,ADAPTIVE_MA_SUPPORT,持仓到期,0.0026,0.0629,-0.0085,4,-0.0200,17.5776,16.1128,186.0000,120,19,0,0.2445,0,0.0020,-0.2089
167:sz300078,2026-04-01,2026-04-07,2026-04-13,3.8800,4.2800,ADAPTIVE_MA_SUPPORT,持仓到期,0.0438,0.0976,0.0000,4,-0.0276,4.0099,3.6908,184.9000,240,9,0,0.3280,0,0.0036,-0.0940
169:sh603057,2026-04-01,2026-04-10,2026-04-13,24.2200,27.0700,ADAPTIVE_MA_SUPPORT,持仓到期,0.0141,0.0252,-0.0068,1,-0.0200,24.8838,22.9030,184.6000,90,8,0,0.4537,0,0.0824,-0.1633
