82:sz300048,2026-04-01,,,6.4100,6.9300,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,6.3360,5.8080,198.7000,120,15,0,0.3446,0,0.0242,-0.1750
84:sh600568,2026-04-01,,,2.6400,3.1200,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,2.6400,2.4200,198.5000,60,22,0,0.1880,0,0.0286,-0.1150
85:sz300821,2026-04-01,,,10.9500,14.4900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,10.5696,9.6888,198.3000,200,15,0,0.3518,0,0.0438,-0.1568
86:sh000687,2026-04-01,,,1275.9000,1382.9700,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,1261.5168,1156.3904,198.3000,150,11,0,0.1733,0,0.0229,-0.0555
87:sh688786,2026-04-01,,,29.4000,31.8300,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,29.0496,26.6288,198.2000,120,22,0,0.2922,0,0.0258,-0.1450
89:sh600785,2026-04-01,,,16.3800,18.1500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,16.6080,15.2240,197.8000,90,31,0,0.6049,0,0.0594,-0.0953
90:sh600372,2026-04-01,,,12.6600,13.2500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,12.5088,11.4664,197.5000,200,25,0,0.2960,0,0.0163,-0.0789
92:sz002478,2026-04-01,,,10.0000,11.7900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,10.5424,9.7033,196.3000,60,7,0,0.3216,0,0.1133,-0.1093
93:sz002815,2026-04-01,,,13.4500,14.9500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,13.3440,12.2320,196.0000,200,11,0,0.1897,0,0.0323,-0.1297
94:sz300648,2026-04-01,,,50.0600,53.2800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,50.0352,45.8656,195.8000,120,18,0,0.2471,0,0.0263,-0.0918
96:sz002261,2026-04-01,,,33.2200,36.8100,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,33.0912,30.3336,195.4000,150,27,0,0.2781,0,0.0199,-0.1197
97:sh688297,2026-04-01,,,46.9100,50.1800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,47.2800,43.3400,195.2000,240,42,0,0.3282,0,0.0175,-0.1035
98:sz001326,2026-04-01,,,50.0500,56.7000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,49.5264,45.3992,195.0000,90,15,0,0.3312,0,0.0399,-0.1750
99:sz002554,2026-04-01,,,3.5100,3.9400,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,3.4944,3.2032,195.0000,120,19,0,0.4111,0,0.0396,-0.1042
100:sh600596,2026-04-01,,,10.4000,12.2700,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,10.8741,10.0085,194.9000,200,9,0,0.2979,0,0.0345,-0.1387
102:sz300296,2026-04-01,,,7.0800,7.7500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,7.1808,6.5824,194.0000,60,21,0,0.2962,0,0.0852,-0.1930
103:sh600022,2026-04-01,,,1.4700,1.5500,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,1.4400,1.3200,194.0000,240,22,0,0.2191,0,0.0120,-0.1356
104:sz300174,2026-04-01,,,15.6800,17.2900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,15.3888,14.1064,193.4000,240,47,0,0.0941,0,-0.0004,-0.0617
105:sz300615,2026-04-01,,,13.2700,14.4800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,13.1040,12.0120,193.3000,240,32,0,0.2773,0,0.0081,-0.1006
106:sh688510,2026-04-01,,,30.2700,34.2800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,30.7488,28.1864,193.2000,90,25,0,0.5757,0,0.0757,-0.1354
107:sz300988,2026-04-01,,,24.4500,28.4600,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,24.2400,22.2200,192.8000,90,35,0,0.1876,0,0.0307,-0.1039
