group,stock_code,t0_date,buy_price,fine_score,status,entry_price,entry_day,stop_loss,tp1,tp2,median,upper,lower,exit_price,exit_reason,trigger_signal,pnl_pct,mfe,mae,hold_days,month,future_mfe_raw,hold_return_raw
fine_score_filtered,bj920169,2025-10-17 00:00:00,30.91,0.1567615493383671,traded,30.16,2.0,29.22940328032951,32.429416392547544,32.994124588821315,31.3,32.429416392547544,30.17058360745246,30.36,initial_stop,,0.006631299734747964,0.04376657824933688,-0.021220159151193654,1.0,2025-10,0.2105431309904153,0.0229699126496278
fine_score_filtered,sh600735,2025-10-20 00:00:00,5.3,0.3397526039741833,traded,5.35,1.0,4.992284584114677,5.823299317755631,5.969948976633447,5.53,5.823299317755631,5.236700682244369,5.823299317755631,initial_tp,,0.08846716219731432,0.1252336448598131,-0.028037383177569996,3.0,2025-10,0.5255198487712667,0.1735849056603773
fine_score_filtered,sh600376,2025-10-20 00:00:00,6.25,0.3388033155227214,traded,6.4,1.0,6.355728781788182,7.505966119024627,7.708949178536941,7.1,7.505966119024627,6.694033880975372,6.3,dynamic_stop,D4,-0.01562500000000011,0.06562499999999999,-0.045312500000000006,1.0,2025-10,0.2503912363067293,0.0464
fine_score_filtered,sh603083,2025-10-20 00:00:00,109.83288117484818,0.2995117835587744,traded,109.3336408058716,1.0,106.50274708237127,117.08105316702807,118.94781306432046,113.34753337244332,117.08105316702807,109.61401357785857,110.3421063512043,dynamic_stop,D4,0.009223744292237379,0.0446575342465754,-0.041643835616438404,1.0,2025-10,0.1884526558891455,0.0245454545454546
fine_score_filtered,sh688411,2025-10-20 00:00:00,288.5066724666317,0.2486508192287239,traded,275.53560982366906,7.0,268.15807907823347,301.83496750886053,307.7779478201477,289.94900688628627,301.83496750886053,278.063046263712,286.48740427911525,dynamic_stop,D4,0.039747292418772506,0.06400722021660651,-0.04324909747292423,1.0,2025-10,0.4812586926286508,0.0619224934491793
fine_score_filtered,sh600629,2025-10-21 00:00:00,36.84,0.3922380300029062,traded,24.07,6.0,25.84392959664569,31.231492947284167,32.18223942092625,29.33,31.231492947284167,27.42850705271583,22.7,dynamic_stop,D4,-0.05691732447029496,0.019526381387619397,-0.06979642708766097,1.0,2025-10,0.0,-0.4413680781758958
fine_score_filtered,bj920475,2025-10-21 00:00:00,19.0,0.3867236937376978,traded,18.8,1.0,18.71590066268347,20.035872365809016,20.268808548713523,19.57,20.035872365809016,19.104127634190984,18.98,dynamic_stop,D4,0.009574468085106425,0.018085106382978715,-0.01861702127659582,1.0,2025-10,0.0668789808917198,-0.0999999999999999
fine_score_filtered,sh688195,2025-10-21 00:00:00,72.18673724056805,0.3433608025307202,traded,87.81494096122907,1.0,80.78974568433075,92.20568800929053,96.59643505735198,79.19765366527757,83.25810295431137,75.13720437624377,84.40943471419604,initial_stop,,-0.03878048780487808,0.004065040650406533,-0.11780487804878048,1.0,2025-10,0.6059666795815577,0.558698447235684
fine_score_filtered,bj920174,2025-10-22 00:00:00,58.68,0.4063896012961738,traded,56.87,3.0,52.54247733872821,61.56410326978462,63.156154904676924,58.38,61.56410326978462,55.19589673021539,56.0,dynamic_stop,D4,-0.015298048180059753,0.0348162475822051,-0.05310356954457528,4.0,2025-10,0.0,-0.1905248807089298
fine_score_filtered,sh688411,2025-10-22 00:00:00,295.907340109549,0.3115839472667884,traded,275.53560982366906,5.0,268.15807907823347,301.83496750886053,307.7779478201477,289.94900688628627,301.83496750886053,278.063046263712,286.48740427911525,dynamic_stop,D4,0.039747292418772506,0.06400722021660651,-0.04324909747292423,1.0,2025-10,0.4083906373975139,-0.037649589888396
fine_score_filtered,sh688577,2025-10-23 00:00:00,91.57640738045292,0.4777827655153985,traded,81.4304400873325,4.0,79.03430978375468,85.90855946731705,87.12166235265158,83.48235369664798,85.90855946731705,81.0561479259789,80.4222334004024,dynamic_stop,D4,-0.012381201499694905,0.018223036010114255,-0.035922922661086425,1.0,2025-10,0.0416798231765078,-0.150100790820282
fine_score_filtered,bj920834,2025-10-23 00:00:00,16.115498059793204,0.311582018011463,traded,16.253237359449553,4.0,14.95297837069359,17.065899227422033,17.87856109539451,15.495671211339618,15.796569745986087,15.194772676693148,17.065899227422033,initial_tp,,0.050000000000000044,0.08958837772397116,-0.007263922518159752,1.0,2025-10,0.3928794503435351,0.0177045177045176
fine_score_filtered,sh688249,2025-10-24 00:00:00,37.1,0.3534343632955398,traded,33.5,6.0,32.239987947102954,37.2781883924893,38.16728258873395,35.5,37.2781883924893,33.7218116075107,31.2,dynamic_stop,D4,-0.06865671641791049,0.018507462686567087,-0.06865671641791046,1.0,2025-10,0.0489414352488315,-0.2342318059299192
fine_score_filtered,sh688228,2025-10-24 00:00:00,204.5,0.292258979987628,traded,180.5,6.0,166.06,208.1978870633324,216.52183059499856,191.55,208.1978870633324,174.90211293666763,166.06,dynamic_stop,D4,-0.07999999999999996,0.0,-0.11351800554016625,1.0,2025-10,0.04,-0.2082640586797066
fine_score_filtered,sz301488,2025-10-24 00:00:00,154.51604090234952,0.2759281909043275,traded,151.52540785262664,3.0,148.04361618027184,157.7383285577538,159.44916015378,154.31666536570134,157.7383285577538,150.8950021736489,148.04361618027184,initial_stop,,-0.022978269596483747,0.05460526315789471,-0.061776315789473624,1.0,2025-10,0.0430086537835903,-0.1624516129032257
fine_score_filtered,sh600629,2025-10-27 00:00:00,25.77,0.4692578794200338,traded,24.07,2.0,25.84392959664569,31.231492947284167,32.18223942092625,29.33,31.231492947284167,27.42850705271583,22.7,dynamic_stop,D4,-0.05691732447029496,0.019526381387619397,-0.06979642708766097,1.0,2025-10,0.0,-0.1656965463717501
fine_score_filtered,sh603192,2025-10-27 00:00:00,34.80649219929542,0.4252191603405968,traded,25.64325113236034,7.0,24.642718274880547,28.6763925848412,29.38821746306955,27.2527428283845,28.6763925848412,25.829093071927797,25.76174131857071,dynamic_stop,D4,0.0046207162110127875,0.03195995379283797,-0.01001155179052749,1.0,2025-10,0.1180069930069926,-0.3435460992907801
fine_score_filtered,sh603192,2025-10-28 00:00:00,35.09284348263714,0.2968027008062255,traded,25.64325113236034,6.0,24.642718274880547,28.6763925848412,29.38821746306955,27.2527428283845,28.6763925848412,25.829093071927797,25.76174131857071,dynamic_stop,D4,0.0046207162110127875,0.03195995379283797,-0.01001155179052749,1.0,2025-10,0.0732867132867129,-0.3444006752954418
fine_score_filtered,sh603011,2025-10-29 00:00:00,25.5,0.4996513899853728,traded,24.35,5.0,22.402,24.90310996790163,25.46466495185245,23.78,24.90310996790163,22.65689003209837,22.6,dynamic_stop,D2,-0.07186858316221767,0.061601642710472276,-0.08542094455852163,2.0,2025-10,0.0,-0.1913725490196077
fine_score_filtered,sz300260,2025-10-29 00:00:00,63.95,0.4793110284903285,traded,55.68,5.0,54.12302056264602,62.371079693102175,63.826619539653265,59.46,62.371079693102175,56.54892030689783,55.6,dynamic_stop,D4,-0.001436781609195359,0.0258620689655172,-0.012392241379310304,1.0,2025-10,0.035007610350076,-0.1868647380766224
fine_score_filtered,sz300959,2025-10-30 00:00:00,106.22,0.4669815374435929,traded,129.28,7.0,118.9376,135.744,142.20800000000003,103.74,108.32655112969495,99.15344887030504,135.744,initial_tp,,0.050000000000000044,0.22988861386138612,-0.018873762376237606,1.0,2025-10,0.4472965592572364,0.1119374882319714
fine_score_filtered,bj920971,2025-11-04 00:00:00,38.72972972972973,0.4151935655645057,traded,35.08516285516286,4.0,33.862654118059716,37.88528070596856,38.59515598618777,36.465530145530145,37.88528070596856,35.04577958509173,36.04844074844075,dynamic_stop,D4,0.027455420322671786,0.07812057741296366,-0.02575714690065089,1.0,2025-11,0.002962962962963,-0.2607692307692308
fine_score_filtered,sz301231,2025-11-04 00:00:00,37.77,0.3086093763122045,traded,34.1,5.0,31.372000000000003,36.1886826144408,37.118023921661205,34.33,36.1886826144408,32.471317385559196,36.1886826144408,initial_tp,,0.061251689573043944,0.06158357771261001,-0.0736070381231672,4.0,2025-11,0.0090817356205852,-0.200688377018798
fine_score_filtered,bj920706,2025-11-04 00:00:00,26.024161073825503,0.2902266077385612,traded,23.31248322147651,5.0,22.362985977559976,26.148365183686018,26.816373278884733,24.81234899328859,26.148365183686018,23.476332802891164,25.15006711409396,initial_stop,,0.0788240306774608,0.10694503621644665,-0.007243289305496243,3.0,2025-11,0.1491097922848665,0.0061068702290076
fine_score_filtered,bj920971,2025-11-05 00:00:00,38.034580734580736,0.2228063208047755,traded,35.08516285516286,3.0,33.862654118059716,37.88528070596856,38.59515598618777,36.465530145530145,37.88528070596856,35.04577958509173,36.04844074844075,dynamic_stop,D4,0.027455420322671786,0.07812057741296366,-0.02575714690065089,1.0,2025-11,0.0204663212435234,-0.227154046997389
fine_score_filtered,sh688228,2025-11-06 00:00:00,170.0,0.4530752361464376,traded,176.9,1.0,162.74800000000002,204.03987900694804,212.55981851042208,187.0,204.03987900694804,169.96012099305196,167.24,dynamic_stop,D4,-0.054607122668174135,0.006218202374222693,-0.07868852459016402,1.0,2025-11,0.1405318661164605,0.1310588235294116
fine_score_filtered,bj920522,2025-11-17 00:00:00,47.3964238988225,0.4223782881538516,traded,42.05096255685004,7.0,39.95807046862121,44.624475764460804,45.44795905196191,42.977509189458594,44.624475764460804,41.330542614456384,42.89910908977633,dynamic_stop,D4,0.020169491525423577,0.04508474576271189,-0.028983050847457656,2.0,2025-11,0.0364203954214361,-0.1493233082706765
fine_score_filtered,sz002047,2025-11-17 00:00:00,4.29,0.3815862035999444,traded,3.7,7.0,3.4040000000000004,3.775684318002025,3.8635264770030378,3.6,3.775684318002025,3.424315681997975,3.775684318002025,initial_tp,,0.02045522108162845,0.059459459459459386,-0.03513513513513523,1.0,2025-11,0.051219512195122,-0.1095571095571096
fine_score_filtered,bj920304,2025-11-19 00:00:00,16.554269776876264,0.4944614486108339,traded,14.476369168356996,6.0,13.518854247517364,15.637866335209962,16.011809644802774,14.889979716024339,15.637866335209962,14.142093096838716,14.062758620689653,dynamic_stop,D4,-0.02857142857142858,0.017006802721088485,-0.08027210884353735,2.0,2025-11,0.0262216924910605,-0.2082093991671623
fine_score_filtered,sz002047,2025-11-19 00:00:00,4.0,0.2798600322946428,traded,3.7,5.0,3.4040000000000004,3.775684318002025,3.8635264770030378,3.6,3.775684318002025,3.424315681997975,3.775684318002025,initial_tp,,0.02045522108162845,0.059459459459459386,-0.03513513513513523,1.0,2025-11,0.0024449877750609,-0.025
fine_score_filtered,bj920090,2025-11-20 00:00:00,6.93,0.4591826620291331,traded,6.67,2.0,6.86381454605391,7.321555702152413,7.402333553228619,7.16,7.321555702152413,6.998444297847588,6.82,dynamic_stop,D4,0.022488755622188883,0.04197901049475266,-0.008995502248875504,1.0,2025-11,0.0,-0.0230880230880231
fine_score_filtered,bj920223,2025-11-20 00:00:00,24.9,0.3255589452324844,traded,21.0,6.0,20.31023269424517,25.069873075866273,25.90980961379941,23.39,25.069873075866273,21.71012692413373,21.2,dynamic_stop,D4,0.00952380952380949,0.025238095238095292,-0.030476190476190504,1.0,2025-11,0.0181677618863547,-0.0116465863453815
fine_score_filtered,sz002213,2025-11-20 00:00:00,32.98,0.2332406034176262,traded,27.51,6.0,26.569760894119895,29.120130421389145,29.570195632083717,28.22,29.120130421389145,27.319869578610852,27.4,initial_stop,,-0.003998545983278867,0.032351872046528424,-0.0185387131952018,1.0,2025-11,0.0,-0.2228623408126137
fine_score_filtered,sh605188,2025-11-21 00:00:00,22.87537634310756,0.1812891565956357,traded,22.06624731088411,2.0,21.828157241315953,23.909724592158835,24.27706000701346,23.175053762449583,23.909724592158835,22.44038293274033,23.909724592158835,initial_tp,,0.08354285417463969,0.14893617021276592,-0.004074241738343075,1.0,2025-11,0.0756871035940804,-0.0895196506550216
fine_score_filtered,sh688411,2025-11-24 00:00:00,300.3338147077993,0.3641589942215162,traded,294.3953757523938,2.0,270.84374569220233,306.7786415495147,314.3877410329081,291.56044258272794,306.7786415495147,276.3422436159412,306.7786415495147,initial_tp,,0.04206338420049116,0.09136369779699972,0.0,1.0,2025-11,0.0875420875420875,-0.0859139535653961
fine_score_filtered,sh688166,2025-11-24 00:00:00,50.971458182232624,0.1804303563376481,traded,52.570876364063814,1.0,52.42488142654731,55.276827321738786,55.780111891478455,54.27025818225944,55.276827321738786,53.26368904278009,52.42488142654731,initial_stop,,-0.002777106786378436,0.03860049439056835,-0.013120365088420047,1.0,2025-11,0.0745622663781231,-0.0211806236516964
fine_score_filtered,bj920961,2025-11-24 00:00:00,23.986986871799164,0.179424054214388,traded,25.28465990273295,1.0,26.375610504924058,27.975521843503707,28.257859138547175,27.410847253416772,27.975521843503707,26.84617266332984,23.947058470847356,dynamic_stop,D4,-0.05290169759178831,0.017765495459929014,-0.06316620607974731,1.0,2025-11,0.4007459593866558,0.1839367457344984
fine_score_filtered,sz300475,2025-11-25 00:00:00,128.28,0.484745390915679,traded,133.51,1.0,131.606409386439,157.4055948801242,161.9583923201863,148.3,157.4055948801242,139.19440511987582,131.606409386439,initial_stop,,-0.014258037701752602,0.07557486330611943,-0.01880008988090773,1.0,2025-11,0.2327566496456061,0.1853757405675085
fine_score_filtered,sh600403,2025-11-25 00:00:00,8.13,0.4170803553902606,traded,7.92,2.0,7.72115532128491,8.971188006571866,9.1917820098578,8.53,8.971188006571866,8.088811993428132,8.971188006571866,initial_tp,,0.1327257584055388,0.16161616161616155,-0.026515151515151512,3.0,2025-11,0.1219512195121952,-0.1266912669126693
fine_score_filtered,sz300062,2025-11-25 00:00:00,8.4,0.3692860269726093,traded,8.22,2.0,7.884799504002829,9.917382088725729,10.276073133088595,9.2,9.917382088725729,8.48261791127427,8.9,dynamic_stop,D4,0.08272506082725051,0.1167883211678831,-0.010948905109489033,3.0,2025-11,0.4178403755868545,0.195238095238095
fine_score_filtered,sz003041,2025-11-26 00:00:00,61.57,0.3229369924721568,traded,46.41,7.0,43.66617894104636,52.635720577611075,54.218580866416616,49.47,52.635720577611075,46.30427942238892,46.11,dynamic_stop,D4,-0.006464124111182912,0.010127127774186727,-0.03663003663003654,1.0,2025-11,0.0999661131819722,-0.2699366574630502
fine_score_filtered,bj920152,2025-11-26 00:00:00,32.76,0.2245398980686238,traded,27.28,7.0,27.847055339434615,31.7925152693993,32.48877290409895,30.4,31.7925152693993,29.007484730600698,27.72,dynamic_stop,D4,0.016129032258064502,0.07478005865102635,-0.01759530791788858,1.0,2025-11,0.0775862068965518,-0.2753357753357753
fine_score_filtered,bj920856,2025-11-27 00:00:00,17.04179104477612,0.4593530028395071,traded,17.18955223880597,1.0,17.081001032100975,18.558015719261064,18.818665369936376,18.036716417910444,18.558015719261064,17.515417116559824,18.05641791044776,dynamic_stop,D4,0.05042979942693404,0.11575931232091678,0.0,1.0,2025-11,0.106878908470722,-0.0132947976878613
fine_score_filtered,bj920284,2025-11-28 00:00:00,43.01,0.3849533979637413,traded,40.29,4.0,38.83449697376006,44.499365287039964,45.49904793055995,42.5,44.499365287039964,40.500634712960036,40.97,initial_stop,,0.016877637130801704,0.05187391412261116,-0.04442789774137501,3.0,2025-11,0.0032332563510393,-0.1327598232969077
fine_score_filtered,sz301308,2025-11-28 00:00:00,249.43046502019445,0.2588633589813084,traded,245.52812379808753,1.0,244.87730064837265,276.03757314148544,281.53644475791714,265.0398299086221,276.03757314148544,254.04208667575875,239.52989598610222,dynamic_stop,D4,-0.024429901223527506,0.012153977480590163,-0.04028291532864526,1.0,2025-11,0.1332316706127854,0.0193261843790013
fine_score_filtered,sz301201,2025-11-28 00:00:00,50.31,0.223182331009846,traded,42.41,5.0,40.8283821631561,48.666337001914854,50.04950550287228,45.9,48.666337001914854,43.13366299808514,41.8,dynamic_stop,D4,-0.0143834001414761,0.01084649846734263,-0.04432916764913925,1.0,2025-11,0.0694618272841052,-0.1586165772212284
fine_score_filtered,sz301358,2025-11-28 00:00:00,76.07026905612312,0.2165925200227752,traded,66.83786012511683,5.0,68.99552953451645,78.43620598776448,80.10220771480826,75.10420253367694,78.43620598776448,71.7721990795894,68.72019592658414,dynamic_stop,D4,0.0281627179257935,0.04500074504544757,-0.015645954403218705,1.0,2025-11,0.0,-0.1279130662477087
fine_score_filtered,sz300390,2025-11-28 00:00:00,53.41,0.2100362542443374,traded,50.9,6.0,46.828,52.45965551286945,53.57948326930418,50.22,52.45965551286945,47.980344487130544,52.45965551286945,initial_tp,,0.030641562138889133,0.04518664047151286,-0.03457760314341843,1.0,2025-11,0.1588371197535618,0.0606627972289832
fine_score_filtered,bj920267,2025-12-01 00:00:00,24.1,0.4784358366930876,traded,22.79,4.0,23.49614224269547,24.862104231257014,25.10315634688552,24.38,24.862104231257014,23.897895768742984,22.37,dynamic_stop,D4,-0.018429135585783185,0.014041246160596765,-0.02896007020623081,1.0,2025-12,0.0134566862910008,-0.058091286307054
fine_score_filtered,bj920950,2025-12-01 00:00:00,18.242756838631102,0.4756851080449236,traded,18.14509754077976,1.0,18.528718301032736,19.218737902416247,19.340506067366277,18.975201572516184,19.218737902416247,18.73166524261612,17.77399220894465,dynamic_stop,D4,-0.020452099031216253,0.0,-0.043057050592034234,1.0,2025-12,0.0198072805139186,-0.0337259100642397
fine_score_filtered,bj920088,2025-12-01 00:00:00,31.69,0.4180895342619019,traded,31.15,2.0,32.44270878622646,34.27761338933102,34.60142008399653,33.63,34.27761338933102,32.98238661066898,29.9,dynamic_stop,D4,-0.0401284109149278,0.0,-0.04301765650080257,1.0,2025-12,0.0,-0.0785736825497003
fine_score_filtered,bj920790,2025-12-01 00:00:00,33.10650784427658,0.4074562246058841,traded,33.12639163277164,5.0,32.58694206591755,34.46543955561435,34.79693911261967,33.802440441603714,34.46543955561435,33.139441327593076,32.58694206591755,initial_stop,,-0.016284585801986995,0.022809123649459733,-0.0342136854741897,1.0,2025-12,0.1328524195972344,-0.0090090090090088
fine_score_filtered,bj920475,2025-12-01 00:00:00,17.38,0.3860528510295527,traded,16.57,4.0,16.387672920895337,17.64308749769345,17.864631246540178,17.2,17.64308749769345,16.756912502306548,16.44,dynamic_stop,D4,-0.00784550392275185,0.0018105009052505213,-0.04646952323476159,1.0,2025-12,0.2255813953488372,-0.0103567318757191
fine_score_filtered,bj920856,2025-12-01 00:00:00,18.05641791044776,0.3662703491005921,traded,16.933432835820895,4.0,16.26879568735055,18.041932338785724,18.354838806686047,17.416119402985075,18.041932338785724,16.790306467184426,16.76597014925373,dynamic_stop,D4,-0.009889470622455043,0.013379872018615515,-0.033740546829552194,1.0,2025-12,0.0174482006543075,-0.0867430441898526
fine_score_filtered,bj920510,2025-12-01 00:00:00,17.31,0.2975160657806061,traded,17.41,4.0,16.875897466062145,17.484965018511556,17.592447527767334,17.27,17.484965018511556,17.055034981488443,17.49,dynamic_stop,D4,0.004595060310166543,0.016082711085583064,-0.032739804709936836,1.0,2025-12,0.4627906976744187,0.2137492778740615
fine_score_filtered,bj920533,2025-12-01 00:00:00,28.33,0.2897354954547671,traded,27.94,4.0,27.08211354707118,29.180665337961177,29.550998006941764,28.44,29.180665337961177,27.699334662038826,28.19,dynamic_stop,D4,0.008947745168217613,0.012884753042233335,-0.026485325697924195,1.0,2025-12,0.2775017743080199,0.120014119308154
fine_score_filtered,bj920508,2025-12-01 00:00:00,23.15,0.2741600263233553,traded,21.92,4.0,23.326080411214182,24.228501593883173,24.387752390824758,23.91,24.228501593883173,23.591498406116827,22.28,dynamic_stop,D4,0.01642335766423364,0.02098540145985389,-0.01779197080291973,1.0,2025-12,0.2117799913382416,-0.0388768898488119
fine_score_filtered,sz300390,2025-12-01 00:00:00,55.18,0.271411659069746,traded,50.9,5.0,46.828,52.45965551286945,53.57948326930418,50.22,52.45965551286945,47.980344487130544,52.45965551286945,initial_tp,,0.030641562138889133,0.04518664047151286,-0.03457760314341843,1.0,2025-12,0.093171086087904,-0.0103298296484233
fine_score_filtered,sz002713,2025-12-02 00:00:00,11.14,0.409720531982552,traded,11.2,4.0,13.22981783430516,15.02282663583355,15.339239953750324,14.39,15.02282663583355,13.757173364166452,10.42,dynamic_stop,D4,-0.06964285714285712,0.00714285714285715,-0.08928571428571429,1.0,2025-12,0.0691126279863481,-0.111310592459605
fine_score_filtered,sz003041,2025-12-02 00:00:00,51.01,0.4005598181195419,traded,46.41,3.0,43.66617894104636,52.635720577611075,54.218580866416616,49.47,52.635720577611075,46.30427942238892,46.11,dynamic_stop,D4,-0.006464124111182912,0.010127127774186727,-0.03663003663003654,1.0,2025-12,0.0977135040062535,0.0778278768868849
fine_score_filtered,bj920856,2025-12-02 00:00:00,17.425970149253732,0.367124735780732,traded,16.933432835820895,3.0,16.26879568735055,18.041932338785724,18.354838806686047,17.416119402985075,18.041932338785724,16.790306467184426,16.76597014925373,dynamic_stop,D4,-0.009889470622455043,0.013379872018615515,-0.033740546829552194,1.0,2025-12,0.0061902082160945,-0.036743923120407
fine_score_filtered,sh688670,2025-12-03 00:00:00,28.14,0.4762168732489812,traded,25.38,5.0,23.3496,27.94586357397341,28.763795360960113,26.31,27.94586357397341,24.67413642602659,23.87,dynamic_stop,D4,-0.05949566587864452,0.011820330969267169,-0.11268715524034671,1.0,2025-12,0.0,-0.2533759772565742
fine_score_filtered,sh600408,2025-12-03 00:00:00,5.73,0.4133023847574417,traded,4.51,7.0,4.534587742282374,5.36204304966416,5.50806457449624,5.07,5.36204304966416,4.777956950335841,5.04,dynamic_stop,D4,0.11751662971175181,0.12638580931263865,0.0,1.0,2025-12,0.0733452593917709,-0.2774869109947645
fine_score_filtered,bj920982,2025-12-03 00:00:00,230.75,0.3206950512410997,traded,228.89,2.0,225.579017011266,234.26599072112762,235.79898608169145,231.2,234.26599072112762,228.13400927887236,234.26599072112762,initial_tp,,0.023487224086363057,0.026169775874874436,-0.0248591026257154,1.0,2025-12,0.2292921849941485,0.0232719393282774
fine_score_filtered,sh603353,2025-12-03 00:00:00,35.424308257040146,0.2897879233938699,traded,29.627964806617914,7.0,28.928502652919857,32.23746195599053,32.821395950650064,31.069593966671473,32.23746195599053,29.90172597735241,28.454776938436403,dynamic_stop,D4,-0.039597315436241454,0.013087248322147733,-0.11174496644295298,1.0,2025-12,0.0665169800729723,-0.217453484340691
fine_score_filtered,sh600734,2025-12-04 00:00:00,5.43,0.2799733791573516,traded,5.65,7.0,5.198,5.9042462312861534,6.06136934692923,5.59,5.9042462312861534,5.275753768713846,5.198,dynamic_stop,D4,-0.07999999999999996,0.005309734513274223,-0.1504424778761063,1.0,2025-12,0.3086642599277978,-0.1362799263351748
fine_score_filtered,sz000692,2025-12-04 00:00:00,4.55,0.265434851912701,traded,3.63,6.0,3.6036191132552338,4.030753210951691,4.106129816427536,3.88,4.030753210951691,3.729246789048309,3.61,dynamic_stop,D4,-0.005509641873278293,0.011019283746556485,-0.046831955922864994,1.0,2025-12,0.0483516483516484,-0.2395604395604395
fine_score_filtered,bj920510,2025-12-04 00:00:00,17.0,0.2618617405744416,traded,17.41,1.0,16.875897466062145,17.484965018511556,17.592447527767334,17.27,17.484965018511556,17.055034981488443,17.49,dynamic_stop,D4,0.004595060310166543,0.016082711085583064,-0.032739804709936836,1.0,2025-12,0.4568616097278517,0.1564705882352941
fine_score_filtered,sh603353,2025-12-04 00:00:00,35.01667518419742,0.2567312467779721,traded,29.627964806617914,6.0,28.928502652919857,32.23746195599053,32.821395950650064,31.069593966671473,32.23746195599053,29.90172597735241,28.454776938436403,dynamic_stop,D4,-0.039597315436241454,0.013087248322147733,-0.11174496644295298,1.0,2025-12,0.0045454545454544,-0.1707272772822927
fine_score_filtered,bj920225,2025-12-05 00:00:00,32.49003984063744,0.4806006774770461,traded,33.85458167330677,1.0,31.406685454791717,37.05234759329361,38.04864091185277,35.059760956175296,37.05234759329361,33.06717431905698,32.96812749003984,dynamic_stop,D4,-0.026184171815239687,0.03089143865842902,-0.06737275669314503,1.0,2025-12,0.2200736648250461,0.1425505824647457
fine_score_filtered,sh600734,2025-12-05 00:00:00,6.13,0.3538590166478858,traded,5.65,6.0,5.198,5.9042462312861534,6.06136934692923,5.59,5.9042462312861534,5.275753768713846,5.198,dynamic_stop,D4,-0.07999999999999996,0.005309734513274223,-0.1504424778761063,1.0,2025-12,0.1904761904761904,-0.2055464926590537
fine_score_filtered,sz300959,2025-12-05 00:00:00,110.85,0.2825647909577882,traded,113.85,1.0,115.96449143994502,131.04118648730272,133.7017797309541,125.72,131.04118648730272,120.39881351269729,131.04118648730272,initial_tp,,0.15099856378834198,0.23812033377250783,-0.007465963987703069,1.0,2025-12,0.2716283265674335,-0.10148849797023
fine_score_filtered,sz002240,2025-12-08 00:00:00,30.88,0.4621891114571529,traded,32.51,2.0,30.202702987321718,34.371252916006334,35.1068793740095,32.9,34.371252916006334,31.428747083993663,33.43,dynamic_stop,D4,0.028298984927714654,0.03598892648415877,-0.09043371270378339,1.0,2025-12,0.2358974358974359,0.140220207253886
fine_score_filtered,sh688109,2025-12-08 00:00:00,168.44133116883117,0.4139145312489393,traded,123.39805194805194,7.0,141.43165017462474,165.7823525611846,170.07953533528342,157.187987012987,165.7823525611846,148.5936214647894,129.6476948051948,dynamic_stop,D4,0.05064620355411953,0.09846526655896616,-0.012439418416801266,1.0,2025-12,0.1390345326342432,-0.2259897035327532
fine_score_filtered,sz300390,2025-12-08 00:00:00,50.9,0.4111677893651189,traded,47.8,5.0,47.47605268151437,53.35488035553762,54.392320533306425,51.28,53.35488035553762,49.205119644462386,53.35488035553762,initial_tp,,0.11621088609911334,0.1376569037656905,-0.04769874476987435,1.0,2025-12,0.1653436592449177,0.0115913555992142
fine_score_filtered,sh600734,2025-12-08 00:00:00,6.84,0.4090948615357126,traded,5.65,5.0,5.198,5.9042462312861534,6.06136934692923,5.59,5.9042462312861534,5.275753768713846,5.198,dynamic_stop,D4,-0.07999999999999996,0.005309734513274223,-0.1504424778761063,1.0,2025-12,0.0820895522388058,-0.2733918128654971
fine_score_filtered,sh600734,2025-12-09 00:00:00,6.46,0.3234578715467033,traded,5.65,4.0,5.198,5.9042462312861534,6.06136934692923,5.59,5.9042462312861534,5.275753768713846,5.198,dynamic_stop,D4,-0.07999999999999996,0.005309734513274223,-0.1504424778761063,1.0,2025-12,0.035548686244204,-0.1873065015479875
fine_score_filtered,sh688195,2025-12-09 00:00:00,132.79332535600494,0.2448973347864433,traded,117.80053055774631,6.0,114.82378566043548,131.10885395424702,133.9826895355079,125.3611827917253,131.10885395424702,119.61351162920357,129.15221804785642,dynamic_stop,D4,0.09636363636363643,0.09636363636363644,-0.015818181818181953,1.0,2025-12,0.0598749348619072,-0.0702688172043011
fine_score_filtered,sz300959,2025-12-09 00:00:00,140.08,0.2428653906976758,traded,128.98,2.0,118.66159999999999,134.83296585540316,137.70444878310474,129.09,134.83296585540316,123.34703414459685,118.66159999999999,dynamic_stop,D4,-0.07999999999999996,0.0,-0.12389517754690643,1.0,2025-12,0.0214492753623189,-0.2093803540833809
fine_score_filtered,sh688109,2025-12-09 00:00:00,172.33863636363637,0.2209427801589164,traded,123.39805194805194,6.0,141.43165017462474,165.7823525611846,170.07953533528342,157.187987012987,165.7823525611846,148.5936214647894,129.6476948051948,dynamic_stop,D4,0.05064620355411953,0.09846526655896616,-0.012439418416801266,1.0,2025-12,0.0720363017583662,-0.2404858299595142
fine_score_filtered,bj920092,2025-12-11 00:00:00,30.87,0.3521446476240181,traded,30.67,1.0,29.97898764269308,31.726915831258317,32.03537374688747,31.11,31.726915831258317,30.49308416874168,31.726915831258317,initial_tp,,0.034460900921366555,0.29605477665471136,-0.008803390935767952,1.0,2025-12,0.6774193548387097,0.5354713313896986
