====================================================================================================
B级股票长期跟踪报告
====================================================================================================
生成时间: 2025-08-27 16:20:36
B级股票数量: 438只

📋 B级筛选标准:
  • 置信度范围: 60% - 85%
  • 风险等级: 中, 低
  • 最低信号强度: 1
  • 最低预期收益: 5.0%
  • RSI范围: 20 - 40
  • 综合评分范围: 60 - 80分

📈 表现统计摘要
--------------------------------------------------
5日表现:
  平均涨幅: 0.90%
  胜率: 45.7% (172/376)
  最大涨幅: 21.66%
  最大跌幅: -20.77%

15日表现:
  平均涨幅: 1.35%
  胜率: 47.1% (177/376)
  最大涨幅: 29.02%
  最大跌幅: -20.77%

23日表现:
  平均涨幅: 1.40%
  胜率: 47.6% (179/376)
  最大涨幅: 29.02%
  最大跌幅: -20.77%

🥈 B级原因分布:
  universal_screeningB级: 421只
  RSI底部B级: 17只

📂 数据来源分布:
  universal_screening: 421只
  rsi_bottom: 17只

🔄 重复数据统计:
  有重复记录的股票: 436只
  总计去除重复记录: 2990条

📊 B级股票详细表现
----------------------------------------------------------------------------------------------------
序号   股票代码         回测日期         B级原因                           5日涨幅       15日涨幅      23日涨幅      当前价格      
38   sh600756     2025-08-14   universal_screeningB级 (信号强度1   +6.5%      +6.6%      +6.6%      ¥16.41    
39   sh600199     2025-08-15   universal_screeningB级 (信号强度2   +6.5%      +9.2%      +9.2%      ¥11.43    
40   sz002630     2025-08-15   universal_screeningB级 (信号强度2   +6.5%      +13.0%     +13.0%     ¥2.79     
41   48#08091     2025-08-15   universal_screeningB级 (信号强度1   +6.5%      +6.5%      +6.5%      ¥0.03     
42   48#08612     2025-08-15   universal_screeningB级 (信号强度1   +6.4%      +6.4%      +6.4%      ¥0.10     
43   31#03913     2025-08-15   universal_screeningB级 (信号强度2   +6.3%      +6.3%      +6.3%      ¥0.34     
44   31#01817     2025-08-15   universal_screeningB级 (信号强度1   +6.3%      +6.3%      +6.3%      ¥0.42     
45   31#00738     2025-08-15   universal_screeningB级 (信号强度1   +6.3%      +6.3%      +6.3%      ¥0.26     
46   31#02521     2025-08-15   universal_screeningB级 (信号强度2   +6.2%      +6.2%      +6.2%      ¥0.34     
47   sz300908     2025-08-14   universal_screeningB级 (信号强度1   +6.2%      +7.7%      +7.7%      ¥32.65    
48   31#01707     2025-08-15   universal_screeningB级 (信号强度1   +6.1%      +6.1%      +6.1%      ¥0.10     
49   31#01058     2025-08-15   universal_screeningB级 (信号强度1   +6.0%      +6.0%      +6.0%      ¥0.44     
50   48#08238     2025-08-15   universal_screeningB级 (信号强度1   +5.9%      +5.9%      +5.9%      ¥0.20     
51   31#01351     2025-08-15   universal_screeningB级 (信号强度1   +5.9%      +5.9%      +5.9%      ¥0.36     
52   48#08627     2025-08-15   universal_screeningB级 (信号强度1   +5.9%      +5.9%      +5.9%      ¥0.05     
53   31#03628     2025-08-15   universal_screeningB级 (信号强度1   +5.8%      +5.8%      +5.8%      ¥0.20     
54   sh688620     2025-08-14   universal_screeningB级 (信号强度1   +5.8%      +7.7%      +7.7%      ¥14.01    
55   31#00929     2025-08-15   universal_screeningB级 (信号强度2   +5.6%      +5.6%      +5.6%      ¥0.48     
56   sz300097     2025-08-14   universal_screeningB级 (信号强度2   +5.5%      +7.0%      +7.0%      ¥5.80     
57   sz300175     2025-08-15   universal_screeningB级 (信号强度2   +5.5%      +8.8%      +8.8%      ¥5.93     
58   31#01727     2025-08-15   universal_screeningB级 (信号强度1   +5.5%      +5.5%      +5.5%      ¥0.58     
59   sz002789     2025-08-15   universal_screeningB级 (信号强度2   +5.4%      +4.4%      +4.4%      ¥8.86     
60   sh688209     2025-08-14   universal_screeningB级 (信号强度1   +5.3%      +9.3%      +9.3%      ¥21.09    
61   48#08526     2025-08-15   universal_screeningB级 (信号强度1   +5.3%      +5.3%      +5.3%      ¥0.12     
62   sz003032     2025-08-15   universal_screeningB级 (信号强度2   +5.3%      +4.4%      +4.4%      ¥6.89     
63   31#00459     2025-08-15   universal_screeningB级 (信号强度2   +5.3%      +5.3%      +5.3%      ¥0.08     
64   sz000820     2025-08-15   universal_screeningB级 (信号强度2   +5.2%      +4.5%      +4.5%      ¥2.80     
65   sz300393     2025-08-14   universal_screeningB级 (信号强度2   +5.2%      +8.1%      +8.1%      ¥6.42     
66   sz002101     2025-08-14   universal_screeningB级 (信号强度1   +5.2%      +4.6%      +4.6%      ¥13.49    
67   31#01771     2025-08-15   universal_screeningB级 (信号强度2   +5.1%      +5.1%      +5.1%      ¥0.31     
68   sz300389     2025-08-14   universal_screeningB级 (信号强度2   +5.1%      +6.7%      +6.7%      ¥12.61    
69   sz002662     2025-08-14   universal_screeningB级 (信号强度1   +5.0%      +7.6%      +7.6%      ¥3.84     
70   31#01955     2025-08-15   universal_screeningB级 (信号强度1   +5.0%      +5.0%      +5.0%      ¥0.63     
71   31#06698     2025-08-15   universal_screeningB级 (信号强度2   +4.8%      +4.8%      +4.8%      ¥2.19     
72   31#02187     2025-08-15   universal_screeningB级 (信号强度2   +4.8%      +4.8%      +4.8%      ¥0.44     
73   sz002239     2025-08-14   universal_screeningB级 (信号强度1   +4.8%      +4.8%      +4.8%      ¥3.08     
74   sh605577     2025-08-15   universal_screeningB级 (信号强度2   +4.5%      +3.6%      +3.6%      ¥14.00    
75   sz003025     2025-08-14   universal_screeningB级 (信号强度1   +4.5%      +5.8%      +5.8%      ¥15.30    
76   31#01143     2025-08-15   universal_screeningB级 (信号强度1   +4.5%      +4.5%      +4.5%      ¥0.47     
77   31#02399     2025-08-15   universal_screeningB级 (信号强度1   +4.4%      +4.4%      +4.4%      ¥0.36     
78   31#00720     2025-08-15   universal_screeningB级 (信号强度2   +4.3%      +4.3%      +4.3%      ¥0.15     
79   31#00438     2025-08-15   universal_screeningB级 (信号强度2   +4.2%      +4.2%      +4.2%      ¥2.47     
80   sz000723     2025-08-14   universal_screeningB级 (信号强度2   +4.2%      +5.1%      +5.1%      ¥4.74     
81   sh600171     2025-08-14   universal_screeningB级 (信号强度1   +4.2%      +11.9%     +11.9%     ¥38.92    
82   sz001300     2025-08-15   universal_screeningB级 (信号强度2   +4.2%      +8.2%      +8.2%      ¥14.20    
83   sz003004     2025-08-15   universal_screeningB级 (信号强度2   +4.2%      +1.4%      +1.4%      ¥19.48    
84   sh603276     2025-08-14   universal_screeningB级 (信号强度2   +4.1%      +3.0%      +3.0%      ¥17.51    
85   sh605108     2025-08-15   universal_screeningB级 (信号强度2   +4.1%      +5.6%      +5.6%      ¥20.79    
86   31#01937     2025-08-15   universal_screeningB级 (信号强度1   +4.0%      +4.0%      +4.0%      ¥0.26     
87   31#01222     2025-08-15   universal_screeningB级 (信号强度2   +4.0%      +4.0%      +4.0%      ¥0.03     
88   31#00827     2025-08-15   universal_screeningB级 (信号强度1   +4.0%      +4.0%      +4.0%      ¥0.03     
89   31#01960     2025-08-15   universal_screeningB级 (信号强度1   +3.8%      +3.8%      +3.8%      ¥0.27     
90   sh603721     2025-08-15   universal_screeningB级 (信号强度2   +3.7%      +3.7%      +3.7%      ¥20.00    
91   31#00382     2025-08-15   universal_screeningB级 (信号强度2   +3.7%      +3.7%      +3.7%      ¥1.67     
92   31#02223     2025-08-15   universal_screeningB级 (信号强度1   +3.7%      +3.7%      +3.7%      ¥0.28     
93   31#00873     2025-08-15   universal_screeningB级 (信号强度2   +3.7%      +3.7%      +3.7%      ¥0.84     
94   31#01008     2025-08-15   universal_screeningB级 (信号强度1   +3.6%      +3.6%      +3.6%      ¥0.29     
95   sz000736     2025-08-15   universal_screeningB级 (信号强度2   +3.5%      +4.5%      +4.5%      ¥5.07     
96   31#03683     2025-08-15   universal_screeningB级 (信号强度1   +3.4%      +3.4%      +3.4%      ¥0.09     
97   31#00606     2025-08-15   universal_screeningB级 (信号强度2   +3.4%      +3.4%      +3.4%      ¥0.30     
98   31#01846     2025-08-15   universal_screeningB级 (信号强度2   +3.4%      +3.4%      +3.4%      ¥3.34     
99   31#00126     2025-08-15   universal_screeningB级 (信号强度1   +3.4%      +3.4%      +3.4%      ¥0.12     
100  31#03662     2025-08-15   universal_screeningB级 (信号强度2   +3.4%      +3.4%      +3.4%      ¥0.61     
101  31#00383     2025-08-15   universal_screeningB级 (信号强度4   +3.4%      +3.4%      +3.4%      ¥0.92     
102  sh603261     2025-08-15   universal_screeningB级 (信号强度2   +3.4%      +3.2%      +3.2%      ¥21.75    
103  sz002521     2025-08-15   universal_screeningB级 (信号强度2   +3.3%      +5.8%      +5.8%      ¥9.43     
104  31#00251     2025-08-15   universal_screeningB级 (信号强度2   +3.3%      +3.3%      +3.3%      ¥1.27     
105  31#01953     2025-08-15   universal_screeningB级 (信号强度1   +3.2%      +3.2%      +3.2%      ¥0.24     
106  31#02120     2025-08-15   universal_screeningB级 (信号强度2   +3.0%      +3.0%      +3.0%      ¥9.89     
107  sh603517     2025-08-14   universal_screeningB级 (信号强度1   +3.0%      +7.6%      +7.6%      ¥16.75    
108  sz001210     2025-08-14   universal_screeningB级 (信号强度1   +3.0%      +2.4%      +2.4%      ¥15.57    
109  31#00137     2025-08-15   universal_screeningB级 (信号强度1   +2.9%      +2.9%      +2.9%      ¥0.70     
110  sh603348     2025-08-15   universal_screeningB级 (信号强度2   +2.9%      +3.3%      +3.3%      ¥22.12    
111  31#06833     2025-08-15   universal_screeningB级 (信号强度1   +2.9%      +2.9%      +2.9%      ¥0.21     
112  31#06812     2025-08-15   universal_screeningB级 (信号强度2   +2.8%      +2.8%      +2.8%      ¥0.15     
113  sz001333     2025-08-14   universal_screeningB级 (信号强度1   +2.7%      +2.2%      +2.2%      ¥22.51    
114  31#02101     2025-08-15   universal_screeningB级 (信号强度2   +2.6%      +2.6%      +2.6%      ¥1.55     
115  sz000595     2025-08-15   universal_screeningB级 (信号强度2   +2.6%      +3.8%      +3.8%      ¥5.15     
116  31#00520     2025-08-15   universal_screeningB级 (信号强度1   +2.5%      +2.5%      +2.5%      ¥0.81     
117  48#08620     2025-08-15   universal_screeningB级 (信号强度2   +2.5%      +2.5%      +2.5%      ¥0.08     
118  48#08241     2025-08-15   universal_screeningB级 (信号强度2   +2.5%      +2.5%      +2.5%      ¥0.12     
119  31#01224     2025-08-15   universal_screeningB级 (信号强度2   +2.5%      +2.5%      +2.5%      ¥1.23     
120  sz002455     2025-08-15   universal_screeningB级 (信号强度2   +2.5%      +5.1%      +5.1%      ¥7.22     
121  31#01965     2025-08-15   universal_screeningB级 (信号强度2   +2.4%      +2.4%      +2.4%      ¥0.17     
122  31#01909     2025-08-15   universal_screeningB级 (信号强度1   +2.4%      +2.4%      +2.4%      ¥1.69     
123  31#01597     2025-08-15   universal_screeningB级 (信号强度1   +2.4%      +2.4%      +2.4%      ¥3.00     
124  31#06036     2025-08-15   universal_screeningB级 (信号强度2   +2.3%      +2.3%      +2.3%      ¥0.44     
125  sh603231     2025-08-14   universal_screeningB级 (信号强度2   +2.3%      +3.8%      +3.8%      ¥17.86    
126  31#03389     2025-08-15   universal_screeningB级 (信号强度2   +2.3%      +2.3%      +2.3%      ¥0.13     
127  sh688526     2025-08-15   universal_screeningB级 (信号强度1   +2.3%      +12.1%     +12.1%     ¥19.33    
128  31#01996     2025-08-15   universal_screeningB级 (信号强度1   +2.2%      +2.2%      +2.2%      ¥0.05     
129  31#01121     2025-08-15   universal_screeningB级 (信号强度2   +2.1%      +2.1%      +2.1%      ¥1.44     
130  31#02385     2025-08-15   universal_screeningB级 (信号强度2   +2.1%      +2.1%      +2.1%      ¥6.88     
131  31#01111     2025-08-15   universal_screeningB级 (信号强度1   +2.0%      +2.0%      +2.0%      ¥0.26     
132  31#01987     2025-08-15   universal_screeningB级 (信号强度2   +2.0%      +2.0%      +2.0%      ¥0.16     
133  31#01645     2025-08-15   universal_screeningB级 (信号强度1   +1.9%      +1.9%      +1.9%      ¥1.05     
134  31#03603     2025-08-15   universal_screeningB级 (信号强度2   +1.9%      +1.9%      +1.9%      ¥0.05     
135  31#09983     2025-08-15   universal_screeningB级 (信号强度2   +1.8%      +1.8%      +1.8%      ¥1.13     
136  31#00030     2025-08-15   universal_screeningB级 (信号强度2   +1.8%      +1.8%      +1.8%      ¥0.29     
137  31#00191     2025-08-15   universal_screeningB级 (信号强度1   +1.8%      +1.8%      +1.8%      ¥0.57     
138  sz002531     2025-08-15   universal_screeningB级 (信号强度2   +1.7%      +3.3%      +3.3%      ¥7.10     
139  31#02180     2025-08-15   universal_screeningB级 (信号强度2   +1.7%      +1.7%      +1.7%      ¥5.85     
140  31#06677     2025-08-15   universal_screeningB级 (信号强度1   +1.7%      +1.7%      +1.7%      ¥0.59     
141  31#00750     2025-08-15   universal_screeningB级 (信号强度2   +1.7%      +1.7%      +1.7%      ¥0.30     
142  sz002224     2025-08-15   universal_screeningB级 (信号强度1   +1.7%      +2.8%      +2.8%      ¥4.84     
143  sh600054     2025-08-15   universal_screeningB级 (信号强度1   +1.7%      +2.8%      +2.8%      ¥12.22    
144  31#01983     2025-08-15   universal_screeningB级 (信号强度2   +1.7%      +1.7%      +1.7%      ¥2.43     
145  sz300268     2025-08-15   universal_screeningB级 (信号强度2   +1.6%      +8.6%      +8.6%      ¥11.94    
146  31#01472     2025-08-15   universal_screeningB级 (信号强度1   +1.6%      +1.6%      +1.6%      ¥0.06     
147  31#00726     2025-08-15   universal_screeningB级 (信号强度1   +1.6%      +1.6%      +1.6%      ¥0.06     
148  31#02226     2025-08-15   universal_screeningB级 (信号强度1   +1.6%      +1.6%      +1.6%      ¥0.64     
149  31#01284     2025-08-15   universal_screeningB级 (信号强度2   +1.5%      +1.5%      +1.5%      ¥0.34     
150  31#01652     2025-08-15   universal_screeningB级 (信号强度1   +1.4%      +1.4%      +1.4%      ¥0.36     
151  31#01343     2025-08-15   universal_screeningB级 (信号强度2   +1.4%      +1.4%      +1.4%      ¥0.07     
152  31#01317     2025-08-15   universal_screeningB级 (信号强度2   +1.3%      +1.3%      +1.3%      ¥0.39     
153  31#02798     2025-08-15   universal_screeningB级 (信号强度2   +1.3%      +1.3%      +1.3%      ¥0.79     
154  31#02439     2025-08-15   universal_screeningB级 (信号强度2   +1.3%      +1.3%      +1.3%      ¥0.40     
155  31#06063     2025-08-15   universal_screeningB级 (信号强度1   +1.2%      +1.2%      +1.2%      ¥0.16     
156  31#02199     2025-08-15   universal_screeningB级 (信号强度2   +1.1%      +1.1%      +1.1%      ¥1.83     
157  31#02383     2025-08-15   universal_screeningB级 (信号强度2   +1.1%      +1.1%      +1.1%      ¥0.46     
158  31#00082     2025-08-15   universal_screeningB级 (信号强度2   +1.1%      +1.1%      +1.1%      ¥0.10     
159  31#02427     2025-08-15   universal_screeningB级 (信号强度2   +1.0%      +1.0%      +1.0%      ¥0.50     
160  31#06999     2025-08-15   universal_screeningB级 (信号强度1   +1.0%      +1.0%      +1.0%      ¥0.10     
161  sz000903     2025-07-28   RSI底部B级 (置信度74.0%, 中风险)        +1.0%      +2.0%      +3.3%      ¥3.15     
162  31#01660     2025-08-15   universal_screeningB级 (信号强度1   +0.9%      +0.9%      +0.9%      ¥0.11     
163  sz001358     2025-08-15   universal_screeningB级 (信号强度2   +0.9%      +12.6%     +12.6%     ¥27.81    
164  sz002014     2025-07-28   RSI底部B级 (置信度82.0%, 中风险)        +0.7%      -3.0%      -0.1%      ¥11.56    
165  31#03650     2025-08-15   universal_screeningB级 (信号强度2   +0.6%      +0.6%      +0.6%      ¥6.87     
166  48#08225     2025-08-15   universal_screeningB级 (信号强度2   +0.6%      +0.6%      +0.6%      ¥0.18     
167  31#01765     2025-08-15   universal_screeningB级 (信号强度2   +0.5%      +0.5%      +0.5%      ¥0.19     
168  31#00052     2025-08-15   universal_screeningB级 (信号强度2   +0.5%      +0.5%      +0.5%      ¥5.60     
169  sh603609     2025-08-15   universal_screeningB级 (信号强度1   +0.5%      +1.7%      +1.7%      ¥9.02     
170  31#02372     2025-08-15   universal_screeningB级 (信号强度2   +0.4%      +0.4%      +0.4%      ¥0.23     
171  sh603178     2025-08-15   universal_screeningB级 (信号强度2   +0.2%      +3.1%      +3.1%      ¥19.84    
172  sh601838     2025-07-28   RSI底部B级 (置信度82.0%, 中风险)        +0.1%      -3.8%      -4.7%      ¥17.86    
173  31#01198     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.26     
174  31#09689     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.30     
175  48#08203     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.29     
176  31#09938     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.14     
177  31#00201     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.07     
178  48#08167     2024-10-29   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.02     
179  48#08523     2024-10-29   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.23     
180  31#01845     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.15     
181  31#01442     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.34     
182  48#08208     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.05     
183  31#01360     2024-10-29   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.01     
184  31#01156     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.12     
185  31#00733     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.35     
186  31#01560     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.15     
187  48#08412     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.33     
188  31#01971     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.39     
189  31#01498     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.46     
190  31#09998     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.22     
191  48#08536     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.26     
192  31#00214     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.32     
193  31#00422     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.43     
194  31#00542     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.06     
195  31#00674     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.08     
196  31#00830     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥1.50     
197  31#01161     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.89     
198  31#02168     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥1.65     
199  48#08291     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.09     
200  31#00018     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.36     
201  31#09963     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.40     
202  31#06939     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.46     
203  31#02623     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.51     
204  48#08496     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.11     
205  48#08152     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.06     
206  31#02370     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.28     
207  48#08495     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.22     
208  31#06966     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.49     
209  31#03718     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.36     
210  31#01429     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.04     
211  31#00410     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.59     
212  48#08431     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.22     
213  31#00834     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.23     
214  48#08657     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.56     
215  31#00034     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥3.36     
216  31#01650     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.09     
217  31#00483     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.20     
218  48#08489     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.17     
219  31#00685     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.21     
220  31#01204     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥1.48     
221  31#01547     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.25     
222  31#02017     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.27     
223  31#09929     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.07     
224  31#01719     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.42     
225  31#00118     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.26     
226  31#01832     2025-08-15   universal_screeningB级 (信号强度2   +0.0%      +0.0%      +0.0%      ¥0.63     
227  31#06988     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.13     
228  31#09916     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.39     
229  48#08341     2025-08-15   universal_screeningB级 (信号强度1   +0.0%      +0.0%      +0.0%      ¥0.16     
